timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.1135639  -0.19233246],[-2.05839419 -2.50966692],"[ 1.14056243  2.14167638  0.20813504  0.38062757 -1.05800083 -0.99453436
  0.40586426  0.36357169  2.24686053  1.07939112  0.        ]",-0.352921147401,-2.0331,[ 0.64354094 -2.97305208],"[[ 0.09735614 -0.09856057 -0.12091676 -0.1143504 ]
 [-0.00081151  0.00421853  0.          0.        ]]"
1,[-0.1135639  -0.19233246],[-2.06221151 -2.47508979],"[ 1.13669171  2.13523543  0.24627043  0.25522095 -1.05799685 -0.99453084
  0.52670002 -0.18455067  2.24467275  1.08727239  0.        ]",-0.352994175754,-1.91288,[-2.94956174 -1.53503297],"[[ 0.122898   -0.13821479 -0.12091676 -0.1143504 ]
 [ 2.54651097 -3.95643565  0.          0.        ]]"
2,[-0.1135639  -0.19233246],[-2.00832152 -2.36472178],"[ 1.13479335  2.10352072  0.26228446 -0.11327966 -1.05799286 -0.99452732
  0.33672299 -0.72147167  2.23763936  1.00170528  0.        ]",-0.348453299813,-1.89187,[-2.23730253 -2.59434361],"[[ 0.13364696 -0.25626991 -0.12091676 -0.1143504 ]
 [-1.45831067 -7.83615553  0.          0.        ]]"
3,[-0.1135639  -0.19233246],[-1.90346682 -2.17837667],"[ 1.14415369  2.01111832  0.1598267  -0.694624   -1.05798888 -0.99452381
  0.15048654 -1.24776588  2.18902558  0.7234935   0.        ]",-0.332247179442,-1.80072,[-2.0153927  -2.54486154],"[[  0.06509132  -0.45114927  -0.12091676  -0.1143504 ]
 [ -5.38428073 -11.63911148   0.           0.        ]]"
4,[-0.1135639  -0.19233246],[-1.7104584  -1.91042733],"[ 1.14252624  1.80683216 -0.05975144 -1.40928666 -1.05798489 -0.99452029
 -0.0321118  -1.76363309  2.00033781  0.30518236  0.        ]",-0.298263577182,-1.63827,[-1.27549229 -1.44220572],"[[ -0.0812129   -0.72133247  -0.12091676  -0.1143504 ]
 [ -9.23355748 -15.3667795    0.           0.        ]]"
5,[-0.1135639  -0.19233246],[-1.39337325 -1.56524873],"[ 1.08401033  1.44122884 -0.38720956 -2.09264645 -1.05798091 -0.99451678
 -0.21118836 -2.26925978  1.56784368 -0.09843963  0.        ]",-0.239519408029,-1.29068,[-0.98655325 -0.64942309],"[[ -0.30375603  -1.06532781  -0.12091676  -0.1143504 ]
 [-13.00859348 -19.02055097   0.           0.        ]]"
6,[-0.1135639  -0.19233246],[-0.96810764 -1.21947896],"[ 0.90607608  0.91849    -0.78677964 -2.47400729 -1.05797692 -0.99451326
 -0.3843381  -2.57272993  0.92291957 -0.22238395  0.        ]",-0.155841670205,-0.926342,[-0.40967704 -3.17421745],"[[ -0.60054617  -1.46774336  -0.12091676  -0.1143504 ]
 [-16.65869102 -21.21365443   0.           0.        ]]"
7,[-0.1135639  -0.19233246],[-0.67732459 -1.05474758],"[ 0.57458767  0.29880499 -1.15694681 -2.29037801 -1.05797294 -0.99450974
 -0.44585821 -3.06231332  0.35015227  0.12123566  0.        ]",-0.073376359697,-0.58412,[ 0.00317135 -0.60498587],"[[ -0.94672917  -1.92751569  -0.12091676  -0.1143504 ]
 [-17.95558316 -24.75178947   0.           0.        ]]"
8,[-0.1135639  -0.19233246],[-0.6048075  -1.05691051],"[ 0.13528663 -0.27099719 -1.38623544 -1.35757004 -1.05796895 -0.99450623
 -0.42865996 -3.32578213  0.22882854  0.7299853   0.        ]",-0.0983234352594,-0.60711,[-0.14972374 -2.00805627],"[[ -1.30220581  -2.44165793  -0.12091676  -0.1143504 ]
 [-17.5930556  -26.65615714   0.           0.        ]]"
9,[-0.1135639  -0.19233246],[-0.7244637  -1.22354853],"[-0.34817089 -0.5812904  -1.4345675   0.27364835 -1.05796497 -0.99450271
 -0.440398   -3.06410325  0.60061355  1.08466251  0.        ]",-0.164382049656,-0.855967,[-1.6788953  -2.44136113],"[[ -1.65655765  -3.00920735  -0.12091676  -0.1143504 ]
 [-17.84051793 -24.76561386   0.           0.        ]]"
