timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.35772103 -0.25338855],-3.44321,"[ 1.09073952  2.03460063 -0.07037622  0.59300767 -1.63166484 -1.51139495
  0.36027617  0.39177462  2.97262426  1.48960643  0.        ]",-0.429844561112,[-3.97409034 -3.90796971],[-4.47830049 -3.39187955],"[[-0.02300875 -0.06384974 -0.18945714 -0.17169487]
 [-0.00086817  0.00391062  0.          0.        ]]"
1,[-0.35772103 -0.25338855],-3.38837,"[ 1.08835557  2.03020579 -0.13007926  0.45789884 -1.63166145 -1.51139214
  0.23220057 -0.18453734  2.9622076   1.37980164  0.        ]",-0.424123452976,[-3.75728536 -3.61390924],[-4.36794454 -3.45511032],"[[-0.06270109 -0.10348472 -0.18945714 -0.17169487]
 [-3.95520902 -3.95422106  0.          0.        ]]"
2,[-0.35772103 -0.25338855],-3.22256,"[ 1.06829424  2.00491596 -0.30632013  0.05972896 -1.63165806 -1.51138932
  0.10665411 -0.74944131  2.8910147   1.06148905  0.        ]",-0.40448771236,[-3.45818305 -3.33526897],[-3.48427695 -2.69879824],"[[-0.18069649 -0.22149628 -0.18945714 -0.17169487]
 [-7.83146282 -7.83400398  0.          0.        ]]"
3,[-0.35772103 -0.25338855],-2.84973,"[ 0.99350108  1.92408888 -0.58783889 -0.57219825 -1.63165467 -1.51138651
 -0.0164234  -1.30315334  2.65128903  0.59214994  0.        ]",-0.364226574339,[-3.02137113 -3.00998163],[-3.51395331 -2.99266508],"[[ -0.37545133  -0.41633251  -0.18945714  -0.17169487]
 [-11.63148779 -11.6369285    0.           0.        ]]"
4,[-0.35772103 -0.25338855],-2.28414,"[ 0.8092118   1.73712184 -0.9414734  -1.35698382 -1.63165128 -1.51138369
 -0.1371029  -1.8458739   2.12389183  0.13872414  0.        ]",-0.29540619807,[-2.5831933  -2.66944647],[-1.46955633 -2.46862087],"[[ -0.64546233  -0.6864703   -0.18945714  -0.17169487]
 [-15.35747417 -15.36438273   0.           0.        ]]"
5,[-0.35772103 -0.25338855],-1.65138,"[ 0.45957386  1.39387974 -1.29387816 -2.12226062 -1.6316479  -1.51138088
 -0.25546514 -2.37779031  1.31559524  0.00263415  0.        ]",-0.196960568443,[-1.94525385 -2.12572193],[-1.32077248 -1.80442277],"[[ -0.98927333  -1.03041336  -0.18945714  -0.17169487]
 [-19.01191503 -19.01766859   0.           0.        ]]"
6,[-0.35772103 -0.25338855],-1.05501,"[-0.07951769  0.8761805  -1.52083251 -2.58339133 -1.63164451 -1.51137806
 -0.37158845 -2.89909185  0.52818792  0.46078461  0.        ]",-0.108784844781,[-1.38798475 -1.50360012],[-1.624707   -2.35658234],"[[ -1.40547829  -1.44669133  -0.18945714  -0.17169487]
 [-22.59722981 -22.59810512   0.           0.        ]]"
7,[-0.35772103 -0.25338855],-1.34207,"[-0.75343315  0.24153828 -1.46401493 -2.38668716 -1.63164112 -1.51137525
 -0.48552124 -3.41000186  0.30006072  1.37269308  0.        ]",-0.163445451762,[-1.28801322 -1.58944237],[-2.27451695 -2.14422461],"[[ -1.89271213  -1.93386216  -0.18945714  -0.17169487]
 [-26.11491377 -26.10724822   0.           0.        ]]"
8,[-0.35772103 -0.25338855],-2.15239,"[-1.38902988 -0.3419056  -0.99640438 -1.26196017 -1.63163773 -1.51137243
 -0.59724528 -3.91081767  0.82952573  1.97006884  0.        ]",-0.255137249406,[-1.86137795 -2.55086756],[-2.47827249 -2.64116097],"[[ -2.44962087  -2.4905196   -0.18945714  -0.17169487]
 [-29.56440454 -29.54716472   0.           0.        ]]"
9,[-0.35772103 -0.25338855],-2.21679,"[-1.70819751 -0.61252397 -0.13619935  0.72137499 -1.63163434 -1.51136962
 -0.70664768 -3.49462919  1.33646438  1.62359827  0.        ]",-0.265317479406,[-2.75153089 -3.15826511],[-2.76581687 -3.42194477],"[[ -3.07481273  -3.11530495  -0.18945714  -0.17169487]
 [-32.94221791 -26.68888459   0.           0.        ]]"
10,[-0.35772103 -0.25338855],-2.09003,"[-1.44624987 -0.60005189  0.84548863  1.28801453 -1.63163095 -1.51136681
 -0.81371594  0.68222855  1.23435977  1.43015557  0.        ]",-0.241424864168,[-2.81067824 -2.85059285],[-2.97140386 -2.50460782],"[[ -3.76682072  -3.28139983  -0.18945714  -0.17169487]
 [-36.24796933   1.99873781   0.           0.        ]]"
11,[-0.35772103 -0.25338855],-2.05107,"[-0.57209894 -0.61121732  1.44334426  0.9877272  -1.63162757 -1.51136399
 -0.91870983  1.13171316  1.22353893  1.49881456  0.        ]",-0.245500554716,[-2.85406089 -2.76030684],[-3.98659387 -1.47552694],"[[ -4.52430448  -3.19319003  -0.18945714  -0.17169487]
 [-39.48967983   5.08591049   0.           0.        ]]"
12,[-0.35772103 -0.25338855],-1.96693,"[ 0.51947565 -0.61212904  1.1776629   0.6886818  -1.63162418 -1.51136118
 -1.02162803  0.89707155  1.23425717  1.50290295  0.        ]",-0.246797889676,[-2.72420073 -2.53898787],[-3.06343992 -3.56490937],"[[ -5.34598041  -3.10574464  -0.18945714  -0.17169487]
 [-42.66731003   3.47434453   0.           0.        ]]"
13,[-0.35772103 -0.25338855],-2.0123,"[ 1.08917144 -0.60781811  0.04343979  0.50963292 -1.63162079 -1.51135836
 -1.12250612  0.66342554  1.1825771   1.50386584  0.        ]",-0.242132021792,[-2.55132365 -2.40153909],[-2.19011243 -2.66962433],"[[ -6.23057699  -3.05329938  -0.18945714  -0.17169487]
 [-45.78195973   1.86961417   0.           0.        ]]"
14,[-0.35772103 -0.25338855],-2.00867,"[ 0.56784255 -0.60421606 -1.20917477  0.41850644 -1.6316174  -1.51135555
 -1.22138594  0.52315498  1.128392    1.58660028  0.        ]",-0.243812077717,[-2.40696955 -2.39061427],[-2.90827605 -3.07402967],"[[ -7.17684756  -3.02652289  -0.18945714  -0.17169487]
 [-48.83492246   0.90620688   0.           0.        ]]"
15,[-0.35772103 -0.25338855],-2.05872,"[-0.76361504 -0.60219159 -1.46031659  0.37566841 -1.63161401 -1.51135273
 -1.31830783  0.45150646  1.17217927  1.70713167  0.        ]",-0.257408511425,[-2.34062433 -2.51315594],[-2.63875544 -1.80519122],"[[ -8.18357096  -3.01390795  -0.18945714  -0.17169487]
 [-51.82744522   0.41411102   0.           0.        ]]"
16,[-0.35772103 -0.25338855],-2.3252,"[-1.6898606  -0.60121446 -0.29820828  0.3564596  -1.63161063 -1.51134992
 -1.41331069  0.41774307  1.30850918  1.73175254  0.        ]",-0.271211215739,[-2.49195051 -2.66345239],[-1.49763798 -2.72171571],"[[ -9.24955046  -3.00824486  -0.18945714  -0.17169487]
 [-54.76072982   0.18221853   0.           0.        ]]"
17,[-0.35772103 -0.25338855],-2.3032,"[-1.12649149 -0.6007763   1.18794962  0.34811369 -1.63160724 -1.5113471
 -1.50643242  0.40258375  1.3986424   1.60462775  0.        ]",-0.269664649025,[-2.65694737 -2.6224606 ],[-2.97185118 -2.35854062],"[[-10.37361305  -3.00578304  -0.18945714  -0.17169487]
 [-57.63594846   0.07810288   0.           0.        ]]"
18,[-0.35772103 -0.25338855],-1.9868,"[ 0.43305748 -0.60058746  1.24069019  0.34456845 -1.63160385 -1.51134429
 -1.59771018  0.39599324  1.3218636   1.45716597  0.        ]",-0.25169847394,[-2.43213105 -2.28854728],[-3.06656825 -2.59432905],"[[ -1.15546090e+01  -3.00473709e+00  -1.89457135e-01  -1.71694874e-01]
 [ -6.04542495e+01   3.28396282e-02   0.00000000e+00   0.00000000e+00]]"
19,[-0.35772103 -0.25338855],-1.97612,"[ 1.05578001 -0.60050788 -0.37170581  0.34308761 -1.63160046 -1.51134147
 -1.68718038  0.39319306  1.15757703  1.48232081  0.        ]",-0.238208807151,[-2.31757259 -2.20225334],[-3.20797718 -2.24816431],"[[ -1.27914111e+01  -3.00430018e+00  -1.89457135e-01  -1.71694874e-01]
 [ -6.32167590e+01   1.36091508e-02   0.00000000e+00   0.00000000e+00]]"
20,[-0.35772103 -0.25338855],-1.96975,"[-0.23412155 -0.60047473 -1.53914103  0.34247689 -1.63159707 -1.51133866
 -1.77487874  0.39202352  1.12940569  1.6634325   0.        ]",-0.250170305371,[-2.22933984 -2.34838724],[-2.97063027 -3.0097733 ],"[[ -1.40829147e+01  -3.00412003e+00  -1.89457135e-01  -1.71694874e-01]
 [ -6.59245810e+01   5.57828358e-03   0.00000000e+00   0.00000000e+00]]"
21,[-0.35772103 -0.25338855],-2.31556,"[-1.6567743  -0.6004609  -0.45171095  0.34222733 -1.63159369 -1.51133585
 -1.86084027  0.39154143  1.2930322   1.7403769   0.        ]",-0.270541991496,[-2.35089779 -2.54220438],[-1.58494889 -2.273804  ],"[[ -1.54280370e+01  -3.00404645e+00  -1.89457135e-01  -1.71694874e-01]
 [ -6.85787979e+01   2.26896620e-03   0.00000000e+00   0.00000000e+00]]"
