timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.21646699 -0.189137  ],[-2.257761   -2.37296271],"[ 1.14924976  2.34008842 -0.02828144  0.61934747 -1.56197152  1.44612883
  0.34106073  0.38870693  2.78744393 -1.39646514  0.        ]",-0.429755791168,-2.68406,[-2.15430211 -1.47431804],"[[-0.03316867 -0.04331472 -0.1810535   0.16733626]
 [-0.00086917 -0.00262362  0.          0.        ]]"
1,[-0.21646699 -0.189137  ],[-2.29084134 -2.31483912],"[ 1.14633381  2.33646408 -0.08737153  0.47548111 -1.56196689  1.44612497
  0.20460762 -0.16484019  2.77810946 -1.50105968  0.        ]",-0.434075279222,-2.676,[-2.60161636 -2.76128481],"[[-0.07286099 -0.08307907 -0.1810535   0.16733626]
 [-3.95520515 -3.96062523  0.          0.        ]]"
2,[-0.21646699 -0.189137  ],[-2.28698516 -2.21809959],"[ 1.12485186  2.31239614 -0.26166195  0.05174405 -1.56196226  1.44612112
  0.0708495  -0.70743006  2.71287915 -1.8043111   0.        ]",-0.444088939467,-2.73768,[-2.07093567 -2.56903994],"[[-0.19085618 -0.20121745 -0.1810535   0.16733626]
 [-7.83144232 -7.84028203  0.          0.        ]]"
3,[-0.21646699 -0.189137  ],[-2.27207828 -2.04883814],"[ 1.0482759   2.23000769 -0.53960254 -0.62270654 -1.56195763  1.44611727
 -0.06027745 -1.23926999  2.49109303 -2.25219016  0.        ]",-0.451133355563,-2.81608,[-2.31718714 -3.29526543],"[[ -0.38561027  -0.39617802  -0.1810535    0.16733626]
 [-11.63142924 -11.64308532   0.           0.        ]]"
4,[-0.21646699 -0.189137  ],[-2.09281588 -1.74776936],"[ 0.86277457  2.03367732 -0.88776501 -1.46487383 -1.56195299  1.44611341
 -0.18884864 -1.76055189  2.00080444 -2.68645541  0.        ]",-0.441326183806,-2.78013,[-2.56355465 -2.27258855],"[[ -0.65561951  -0.66643778  -0.1810535    0.16733626]
 [-15.35735204 -15.37042304   0.           0.        ]]"
5,[-0.21646699 -0.189137  ],[-1.71379709 -1.35253549],"[ 0.51381673  1.66754264 -1.23292238 -2.29475377 -1.56194836  1.44610956
 -0.31495034 -2.27145447  1.24649873 -2.81971382  0.        ]",-0.398365989539,-2.46196,[-2.37844245 -2.25870634],"[[ -0.99942726  -1.0105005   -0.1810535    0.16733626]
 [-19.01171116 -19.02359439   0.           0.        ]]"
6,[-0.21646699 -0.189137  ],[-1.31536353 -1.05516803],"[-0.02126743  1.10951111 -1.45181856 -2.81159564 -1.56194373  1.4461057
 -0.4386669  -2.77215752  0.50788245 -2.38541528  0.        ]",-0.312222855395,-1.86971,[-1.03406097 -0.94517048],"[[ -1.41562736  -1.42689581  -0.1810535    0.16733626]
 [-22.59695216 -22.60391149   0.           0.        ]]"
7,[-0.21646699 -0.189137  ],[-1.06654382 -0.92052799],"[-0.68699268  0.42205733 -1.38828439 -2.64004992 -1.5619391   1.44610185
 -0.56005103 -3.23251092  0.28748918 -1.5141813   0.        ]",-0.203127190661,-1.16109,[-2.70573919 -0.8025662 ],"[[ -1.90285537  -1.91200318  -0.1810535    0.16733626]
 [-26.11460348 -25.89581579   0.           0.        ]]"
8,[-0.21646699 -0.189137  ],[-1.16199112 -1.02743292],"[-1.31100197 -0.21044493 -0.91842026 -1.5172371  -1.56193447  1.446098
 -0.67908067 -3.60479379  0.76913522 -0.92944103  0.        ]",-0.175611973634,-1.13174,[-0.98419646 -0.92396988],"[[ -2.45975737  -2.45662979  -0.1810535    0.16733626]
 [-29.56402767 -28.55809183   0.           0.        ]]"
9,[-0.21646699 -0.189137  ],[-1.43283975 -1.29442084],"[-1.61847156 -0.52989389 -0.06417545  0.47655645 -1.56192984  1.44609414
 -0.79349059 -3.23126611  1.25998193 -1.21965315  0.        ]",-0.247029151299,-1.65105,[-2.05923875 -0.8856921 ],"[[ -3.08431547  -3.05880801  -0.1810535    0.16733626]
 [-32.87958134 -25.88742622   0.           0.        ]]"
10,[-0.21646699 -0.189137  ],[-1.27526772 -1.37195969],"[-1.35192726 -0.52869736  0.90373069  1.11047363 -1.5619252   1.44609029
 -0.90761249  0.52518476  1.19696723 -1.42171464  0.        ]",-0.257374827325,-1.6884,[-1.85690976 -0.69445928],"[[ -3.77508679  -3.23388925  -0.1810535    0.16733626]
 [-36.18679646   0.97313604   0.           0.        ]]"
11,[-0.21646699 -0.189137  ],[-1.27538097 -1.32171631],"[-0.48479152 -0.53440781  1.48770338  0.8628968  -1.56192057  1.44608643
 -1.01951287  0.98152201  1.18253564 -1.3848359   0.        ]",-0.252890154458,-1.70522,[-0.24912265 -1.21643251],"[[ -4.53135853  -3.16547107  -0.1810535    0.16733626]
 [-39.42964352   4.23619221   0.           0.        ]]"
12,[-0.21646699 -0.189137  ],[-1.33964896 -1.27957773],"[ 0.55784964 -0.53302074  1.24349541  0.59518293 -1.56191594  1.44608258
 -1.02661351  0.80376563  1.18182364 -1.39217678  0.        ]",-0.253448189867,-1.75346,[-1.5762026  -0.70778028],"[[ -5.32201655  -3.09160391  -0.1810535    0.16733626]
 [-39.63546784   2.96515151   0.           0.        ]]"
13,[-0.21646699 -0.189137  ],[-1.37187171 -1.26341987],"[ 1.13710353 -0.52829624  0.22420002  0.43149579 -1.56191131  1.44607873
 -1.13616047  0.61720408  1.12994108 -1.39594284  0.        ]",-0.248987350326,-1.80764,[-0.71888885 -0.89507846],"[[ -6.14657836  -3.04633058  -0.1810535    0.16733626]
 [-42.81012766   1.6311469    0.           0.        ]]"
14,[-0.21646699 -0.189137  ],[-1.28514755 -1.26439166],"[ 0.78801605 -0.52472153 -0.98374246  0.34753695 -1.56190668  1.44607487
 -1.20513108  0.49898704  1.07199287 -1.3275288   0.        ]",-0.237757143052,-1.73728,[-0.9040906  -1.61764963],"[[ -7.02283547  -3.0230386   -0.1810535    0.16733626]
 [-44.80892233   0.78583933   0.           0.        ]]"
15,[-0.21646699 -0.189137  ],[-1.26791084 -1.32576787],"[-0.36270765 -0.52279907 -1.46341605  0.30865164 -1.56190205  1.44607102
 -1.29803892  0.43804555  1.08942869 -1.21373329  0.        ]",-0.229751221098,-1.62041,[-1.20926676 -1.88993792],"[[ -7.94602858  -3.01222987  -0.1810535    0.16733626]
 [-47.50141591   0.35008044   0.           0.        ]]"
16,[-0.21646699 -0.189137  ],[-1.2985847  -1.33377504],"[-1.45218824 -0.52190144 -0.69155001  0.29158452 -1.56189741  1.44606717
 -1.40221046  0.41025519  1.19747529 -1.15675241  0.        ]",-0.235864901788,-1.6085,[-1.03670315 -0.37121658],"[[ -8.92634677  -3.00748114  -0.1810535    0.16733626]
 [-50.52034265   0.15136855   0.           0.        ]]"
17,[-0.21646699 -0.189137  ],[-1.28957188 -1.26081514],"[-1.42242304 -0.5213765   0.78982359  0.2818855  -1.56189278  1.44606331
 -1.50431889  0.40448818  1.30821457 -1.2312639   0.        ]",-0.252820187266,-1.65918,[-1.79386097 -1.16227874],"[[ -9.96644383  -3.00478118  -0.1810535    0.16733626]
 [-53.47950286   0.11013452   0.           0.        ]]"
18,[-0.21646699 -0.189137  ],[-1.35658622 -1.19618392],"[-0.1390703  -0.52117612  1.50845843  0.27824016 -1.56188815  1.44605946
 -1.60440527  0.39111689  1.30087156 -1.38200538  0.        ]",-0.263946276927,-1.76168,[-0.46780286 -2.84948893],"[[ -1.10651364e+01  -3.00376620e+00  -1.81053498e-01   1.67336262e-01]
 [ -5.63800891e+01   1.45261163e-02   0.00000000e+00   0.00000000e+00]]"
19,[-0.21646699 -0.189137  ],[-1.35396373 -1.15303147],"[ 1.05813133 -0.52116663  0.55507806  0.27807776 -1.56188352  1.44605561
 -1.62979891  0.38849567  1.16829922 -1.44273928  0.        ]",-0.256555815559,-1.80736,[-1.58630758 -0.61875104],"[[ -1.22001231e+01  -3.00372104e+00  -1.81053498e-01   1.67336262e-01]
 [ -5.71161313e+01  -4.21411681e-03   0.00000000e+00   0.00000000e+00]]"
20,[-0.21646699 -0.189137  ],[-1.19843745 -1.14153528],"[ 0.72539889 -0.52110667 -1.05295372  0.27699966 -1.56187889  1.44605175
 -1.72739966  0.39228291  1.06033953 -1.33292626  0.        ]",-0.237168657767,-1.7321,[-0.39647233 -0.4086893 ],"[[ -1.33708259e+01  -3.00342088e+00  -1.81053498e-01   1.67336262e-01]
 [ -5.99447221e+01   2.28692165e-02   0.00000000e+00   0.00000000e+00]]"
21,[-0.21646699 -0.189137  ],[-1.22941339 -1.25527382],"[-0.82093099 -0.52097866 -1.3300004   0.27469451 -1.56187426  1.4460479
 -1.74061168  0.39367241  1.11448222 -1.17903203  0.        ]",-0.229352412072,-1.59035,[-1.05543356 -1.03595442],"[[ -1.45735637e+01  -3.00277898e+00  -1.81053498e-01   1.67336262e-01]
 [ -6.03277755e+01   3.28075693e-02   0.00000000e+00   0.00000000e+00]]"
22,[-0.21646699 -0.189137  ],[-1.28932118 -1.24617636],"[-1.61382986 -0.52099451  0.1698605   0.27499075 -1.56186963  1.44604405
 -1.83601735  0.38596945  1.27007152 -1.18142591  0.        ]",-0.245146021645,-1.63996,[-0.48388118 -1.31618181],"[[ -1.58078615e+01  -3.00286155e+00  -1.81053498e-01   1.67336262e-01]
 [ -6.30927919e+01  -2.22694254e-02   0.00000000e+00   0.00000000e+00]]"
23,[-0.21646699 -0.189137  ],[-1.34417844 -1.17854989],"[-0.51378473 -0.52108612  1.48164456  0.27665763 -1.561865    1.44604019
 -1.85901996  0.38616937  1.3175618  -1.34669095  0.        ]",-0.262746371946,-1.71052,[-1.98050494 -0.90029667],"[[ -1.70764077e+01  -3.00332585e+00  -1.81053498e-01   1.67336262e-01]
 [ -6.37596061e+01  -2.08371452e-02   0.00000000e+00   0.00000000e+00]]"
24,[-0.21646699 -0.189137  ],[-1.32313371 -1.09258556],"[ 0.99923359 -0.5211301   0.69756311  0.27746507 -1.56186037  1.44603634
 -1.95207963  0.38838103  1.1822678  -1.44460427  0.        ]",-0.257996293339,-1.80021,[-1.67660133 -0.8882624 ],"[[ -1.83786605e+01  -3.00355078e+00  -1.81053498e-01   1.67336262e-01]
 [ -6.64566821e+01  -5.02001609e-03   0.00000000e+00   0.00000000e+00]]"
25,[-0.21646699 -0.189137  ],[-1.14401472 -1.07927287],"[ 0.64223566 -0.52113676 -1.13243542  0.27759601 -1.56185573  1.44603249
 -2.04329564  0.3890843   1.05835455 -1.32133401  0.        ]",-0.235980091753,-1.69796,[-1.22112544 -2.23781261],"[[ -1.97343190e+01  -3.00358731e+00  -1.81053498e-01   1.67336262e-01]
 [ -6.91003653e+01   1.14064130e-05   0.00000000e+00   0.00000000e+00]]"
26,[-0.21646699 -0.189137  ],[-1.20857692 -1.19647455],"[-1.15091174 -0.52115763 -1.0977517   0.27798507 -1.5618511   1.44602863
 -2.13270442  0.38803405  1.1493751  -1.16099372  0.        ]",-0.231366616177,-1.59019,[-0.72458301  0.01310346],"[[ -2.11423262e+01  -3.00369573e+00  -1.81053498e-01   1.67336262e-01]
 [ -7.16917138e+01  -7.49558669e-03   0.00000000e+00   0.00000000e+00]]"
27,[-0.21646699 -0.189137  ],[-1.31560755 -1.18791783],"[-1.37910595 -0.52096174  0.8624459   0.27444956 -1.56184647  1.44602478
 -2.18271385  0.40059416  1.31239392 -1.2370402   0.        ]",-0.253690783128,-1.67493,[-0.81027179 -0.67296506],"[[-22.59070461  -3.00271119  -0.1810535    0.16733626]
 [-73.14129826   0.08231757   0.           0.        ]]"
28,[-0.21646699 -0.189137  ],[-1.377105   -1.09608269],"[ 0.44003803 -0.52083957  1.3228859   0.27226121 -1.56184184  1.44602093
 -2.24343929  0.38915824  1.25929889 -1.42559821  0.        ]",-0.263555213568,-1.7586,[-2.11135186 -1.84047621],"[[ -2.40711909e+01  -3.00210175e+00  -1.81053498e-01   1.67336262e-01]
 [ -7.49014617e+01   5.48578601e-04   0.00000000e+00   0.00000000e+00]]"
29,[-0.21646699 -0.189137  ],[-1.12258995 -0.98426521],"[ 1.00519219 -0.52093845 -0.6424848   0.27404992 -1.56183721  1.44601707
 -2.32888185  0.38422758  1.07808353 -1.37936654  0.        ]",-0.24284804183,-1.74947,[-1.2243812  -1.92073621],"[[ -2.55940677e+01  -3.00260002e+00  -1.81053498e-01   1.67336262e-01]
 [ -7.73779719e+01  -3.47050705e-02   0.00000000e+00   0.00000000e+00]]"
30,[-0.21646699 -0.189137  ],[-1.14269698 -1.12343526],"[-0.85342923 -0.52106203 -1.31312856  0.27629189 -1.56183258  1.44601322
 -2.41263104  0.38549706  1.11770795 -1.17701229  0.        ]",-0.229510462334,-1.57712,[-1.23134155 -0.38120465],"[[ -2.71659829e+01  -3.00322449e+00  -1.81053498e-01   1.67336262e-01]
 [ -7.98054549e+01  -2.56249722e-02   0.00000000e+00   0.00000000e+00]]"
31,[-0.21646699 -0.189137  ],[-1.32229924 -1.16071248],"[-1.44333134 -0.52100904  0.75111207  0.27534373 -1.56182795  1.44600937
 -2.4947201   0.39344108  1.30679604 -1.22589198  0.        ]",-0.252274106753,-1.64768,[-1.13623798 -2.98534579],"[[ -2.87859655e+01  -3.00296050e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.21848761e+01   3.11808912e-02   0.00000000e+00   0.00000000e+00]]"
32,[-0.21646699 -0.189137  ],[-1.34483624 -1.04262185],"[ 0.55593105 -0.52101758  1.24493792  0.27550812 -1.56182332  1.44600551
 -2.57518223  0.3864353   1.2468253  -1.43193779  0.        ]",-0.262912268376,-1.79124,[-0.5998231  -1.63637858],"[[ -3.04530640e+01  -3.00300636e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.45171993e+01  -1.89105980e-02   0.00000000e+00   0.00000000e+00]]"
33,[-0.21646699 -0.189137  ],[-1.06716931 -0.95136893],"[ 0.79279949 -0.52109652 -0.97807889  0.27694693 -1.56181869  1.44600166
 -2.59937878  0.38654219  1.06276732 -1.34273434  0.        ]",-0.238252394912,-1.70924,[-1.26280907  0.01036054],"[[ -3.21504487e+01  -3.00340712e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.52189343e+01  -1.81435888e-02   0.00000000e+00   0.00000000e+00]]"
34,[-0.21646699 -0.189137  ],[-1.17841077 -1.11680317],"[-1.31268087 -0.52093635 -0.91617197  0.27406217 -1.56181406  1.44599781
 -2.67776531  0.39900722  1.17069529 -1.15471993  0.        ]",-0.233014125792,-1.58478,[ 0.34053396 -1.78234984],"[[ -3.38776256e+01  -3.00260379e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.74911835e+01   7.09892171e-02   0.00000000e+00   0.00000000e+00]]"
35,[-0.21646699 -0.189137  ],[-1.34515488 -1.1201669 ],"[-0.9378264  -0.52090558  1.30618452  0.27351806 -1.56180943  1.44599395
 -2.57146188  0.38552956  1.32540838 -1.29900944  0.        ]",-0.259781463127,-1.68913,[-1.09777621 -1.67450119],"[[ -3.55965438e+01  -3.00245232e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.44108999e+01  -2.53786351e-02   0.00000000e+00   0.00000000e+00]]"
36,[-0.21646699 -0.189137  ],[-1.22176361 -0.95695448],"[ 1.04525565 -0.52102345  0.5899054   0.27565452 -1.5618048   1.4459901
 -2.65040047  0.38512002  1.17186769 -1.44378437  0.        ]",-0.256980505111,-1.83168,[ 0.39035608 -0.84809303],"[[ -3.73077206e+01  -3.00304741e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.66991565e+01  -2.83042498e-02   0.00000000e+00   0.00000000e+00]]"
37,[-0.21646699 -0.189137  ],[-1.07279706 -1.02587008],"[ 0.12204306 -0.52108192 -1.41925896  0.27672276 -1.56180016  1.44598625
 -2.53783313  0.38820091  1.06157781 -1.26009151  0.        ]",-0.231013114725,-1.64297,[-0.85558215 -0.08391232],"[[ -3.90089764e+01  -3.00334498e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.34372892e+01  -6.27198474e-03   0.00000000e+00   0.00000000e+00]]"
38,[-0.21646699 -0.189137  ],[-1.27545381 -1.16173983],"[-1.60607847 -0.52093168 -0.19509085  0.27401812 -1.56179553  1.4459824
 -2.597707    0.39679897  1.24123822 -1.16379364  0.        ]",-0.240867633092,-1.60793,[-1.32270895 -0.06738516],"[[ -4.06951373e+01  -3.00259181e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.51730181e+01   5.52102267e-02   0.00000000e+00   0.00000000e+00]]"
39,[-0.21646699 -0.189137  ],[-1.36819255 -1.07118738],"[-0.22163384 -0.52072679  1.51198726  0.27034991 -1.5617909   1.44597854
 -2.67612308  0.39505163  1.3069446  -1.37440711  0.        ]",-0.263933373278,-1.74796,[-0.33824817 -1.36843967],"[[ -4.24214050e+01  -3.00157016e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.74461795e+01   4.27189326e-02   0.00000000e+00   0.00000000e+00]]"
40,[-0.21646699 -0.189137  ],[-1.10868526 -0.91111159],"[ 1.12660918 -0.52079234 -0.2517583   0.27153373 -1.56178627  1.44597469
 -2.66258231  0.3828731   1.1024876  -1.41043683  0.        ]",-0.247783407985,-1.79228,[-0.33706922 -0.93377823],"[[ -4.41663966e+01  -3.00189998e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.70542838e+01  -4.43593787e-02   0.00000000e+00   0.00000000e+00]]"
41,[-0.21646699 -0.189137  ],[-1.10051811 -1.07016432],"[-0.71103286 -0.52095358 -1.37908643  0.27444298 -1.56178164  1.44597084
 -2.64914844  0.38437781  1.10514192 -1.18651055  0.        ]",-0.229054273664,-1.53644,[-3.32084663 -1.20212816],"[[ -4.59035812e+01  -3.00271035e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.66654766e+01  -3.35973966e-02   0.00000000e+00   0.00000000e+00]]"
42,[-0.21646699 -0.189137  ],[-1.3308897  -1.13596666],"[-1.42678634 -0.52106959  0.78194362  0.27654992 -1.56177701  1.44596698
 -2.72654311  0.38577773  1.30825136 -1.22914395  0.        ]",-0.252674990843,-1.66987,[-0.64173056 -0.23311656],"[[ -4.76594018e+01  -3.00329719e+00  -1.81053498e-01   1.67336262e-01]
 [ -8.89091001e+01  -2.35847157e-02   0.00000000e+00   0.00000000e+00]]"
