timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.69285083 -0.4819656 ],[ 2.8637588   0.12342715],"[ 1.04080069  1.74399369 -0.15195328  0.76024711  0.56725561  1.102955
  0.41100206  0.38107492  0.87117142 -1.30300342  0.        ]",-0.202178470513,-2.4677,[ 3.18713182  0.46698192],"[[-0.03424162 -0.07073914  0.06540912  0.12704014]
 [ 0.00043553 -0.0043468   0.          0.        ]]"
1,[-0.69285083 -0.4819656 ],[ 2.28064322 -0.55133504],"[ 1.04162383  1.74543583 -0.09196349  0.81173411  0.56725534  1.10295414
  0.53230293  0.67012195  0.87606007 -1.20224093  0.        ]",-0.195455471262,-2.4125,[ 2.26790985 -1.1969022 ],"[[ 0.00545033 -0.05228845  0.06540912  0.12704014]
 [ 3.95559181  1.84326414  0.          0.        ]]"
2,[-0.69285083 -0.4819656 ],[ 1.82076383 -0.35097426],"[ 1.03066408  1.74521073  0.08598578  0.80267764  0.56725508  1.10295328
  0.65127391  0.0447256   0.86800501 -0.9645396   0.        ]",-0.179214465451,-2.31304,[ 1.30220932 -0.51596031],"[[ 0.12348326 -0.05553223  0.06540912  0.12704014]
 [ 7.83478119 -2.15431214  0.          0.        ]]"
3,[-0.69285083 -0.4819656 ],[ 1.15369916 -0.46478158],"[ 0.96919701  1.73820908  0.37290121  0.62675878  0.56725482  1.10295242
  0.76786861 -0.26843967  0.81214233 -0.639827    0.        ]",-0.156013444413,-2.18813,[ 0.48928401 -0.94780357],"[[  0.31832253  -0.11870307   0.06540912   0.12704014]
 [ 11.63649227  -4.15608595   0.           0.        ]]"
4,[-0.69285083 -0.4819656 ],[ 0.4541738 -0.0853194],"[ 0.81507005  1.71106902  0.71320658  0.29691451  0.56725455  1.10295156
  0.82021709 -0.84277118  0.68203767 -0.28613888  0.        ]",-0.128591779834,-2.01479,[ 0.17098624 -0.63357425],"[[  0.56817802  -0.23865903   0.06540912   0.12704014]
 [ 13.34338665  -7.8272531    0.           0.        ]]"
5,[-0.69285083 -0.4819656 ],[-0.16329384  0.40731388],"[ 0.56296653  1.6370863   1.02461681 -0.17917246  0.56725429  1.1029507
  0.83290127 -1.21098145  0.4913207   0.00519623  0.        ]",-0.102113289189,-1.81354,[-0.07496625 -0.63233782],"[[  0.83919529  -0.41881911   0.06540912   0.12704014]
 [ 13.75698409 -10.18088328   0.           0.        ]]"
6,[-0.69285083 -0.4819656 ],[-0.80635673  0.96402377],"[ 0.24256308  1.49088521  1.25285511 -0.72419987  0.56725403  1.10294984
  0.81549639 -1.571057    0.27275453  0.19373481  0.        ]",-0.0784552446465,-1.42552,[ 0.36598325  1.33587464],"[[  1.10864112  -0.64553004   0.06540912   0.12704014]
 [ 13.18949492 -12.48252171   0.           0.        ]]"
7,[-0.69285083 -0.4819656 ],[-1.86640167  0.15947378],"[-0.13308422  1.31125853  1.38523138 -1.14809975  0.56725376  1.10294899
  0.8518752  -0.9129138   0.00548769  0.34331636  0.        ]",-0.0550228563507,-1.18878,[-0.57901629  0.08316006],"[[  1.38433183  -0.85297179   0.06540912   0.12704014]
 [ 14.37568183  -8.27562941   0.           0.        ]]"
8,[-0.69285083 -0.4819656 ],[-2.32850337  0.39018875],"[-0.50878448  1.1471199   1.40715917 -1.41499724  0.5672535   1.10294813
  0.7729031  -0.8355538  -0.28469985  0.44799673  0.        ]",-0.0408799461318,-1.22725,[-2.84238596  0.2743172 ],"[[  1.64601054  -1.0135226    0.06540912   0.12704014]
 [ 11.80072629  -7.78114222   0.           0.        ]]"
9,[-0.69285083 -0.4819656 ],[-2.2358644   0.60353619],"[-0.78393732  0.98600574  1.35699347 -1.60168842  0.56725324  1.10294727
  0.64439106 -0.64129138 -0.48765939  0.45874844  0.        ]",-0.0393825347879,-1.37471,[-2.71915496  0.22380526],"[[ 1.83998361 -1.15668599  0.06540912  0.12704014]
 [ 7.61046509 -6.53940589  0.          0.        ]]"
