timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.57612729 -0.39633608],-1.91776,"[ 1.05596102  1.80077482 -0.03939812  0.62754191  0.52931696 -0.21125947
  0.39808476  0.3830432   0.91362062  0.25973436  0.        ]",-0.149624398648,[-0.20794412 -3.118361  ],[-0.64725067 -2.83282591],"[[ 0.02603951 -0.09234394  0.06118871 -0.0227015 ]
 [ 0.00135986 -0.00485465  0.          0.        ]]"
1,[-0.57612729 -0.39633608],-1.92205,"[ 1.05644417  1.79509411 -0.07809019  0.51078591  0.52931668 -0.21125938
  0.31811997 -0.22160364  0.90768447  0.16889455  0.        ]",-0.148090481013,[ 0.48609659 -2.25020766],[ 0.87354169 -2.55489148],"[[  3.92058275e-04  -1.32157935e-01   6.11887131e-02  -2.27014961e-02]
 [ -2.55759501e+00  -3.96335541e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.57612729 -0.39633608],-1.88698,"[ 1.05627032  1.76649473 -0.10216658  0.16844181  0.52931639 -0.21125929
  0.42773152 -0.81463636  0.88205115  0.01888281  0.        ]",-0.145140044645,[ 0.36636913 -1.65111554],[ 1.08888821 -1.86183359],"[[-0.01556604 -0.25037917  0.06118871 -0.0227015 ]
 [ 0.95009833 -7.84582247  0.          0.        ]]"
3,[-0.57612729 -0.39633608],-1.82362,"[ 1.05512511  1.68193723 -0.0138952  -0.37199889  0.52931611 -0.2112592
  0.5508072  -1.39594476  0.83820704 -0.0589436   0.        ]",-0.140850212215,[-0.00809869 -0.86577463],[-0.14410705 -0.59810874],"[[  0.04295261  -0.44547985   0.06118871  -0.0227015 ]
 [  4.8886592  -11.6515398    0.           0.        ]]"
4,[-0.57612729 -0.39633608],-1.77047,"[ 1.04362981  1.50683723  0.12295484 -1.00148758  0.52931583 -0.2112591
  0.52998981 -1.72240756  0.75795132 -0.122607    0.        ]",-0.132758217097,[ 0.11971155  0.10409003],[ 0.75215068 -0.15923029],"[[  0.1340424   -0.69995488   0.06118871  -0.0227015 ]
 [  4.22248996 -13.78884392   0.           0.        ]]"
5,[-0.57612729 -0.39633608],-1.67255,"[ 1.01291523  1.24292757  0.29095862 -1.55024795  0.52931554 -0.21125901
  0.62037144 -1.77713349  0.64260784 -0.15429506  0.        ]",-0.120505416021,[-0.51754892  0.42093813],[ 0.30849263 -0.01074652],"[[  0.24751093  -0.97932717   0.06118871  -0.0227015 ]
 [  7.1148074  -14.1471439    0.           0.        ]]"
6,[-0.57612729 -0.39633608],-1.47802,"[ 0.94333858  0.92253302  0.50975968 -1.91010669  0.52931526 -0.21125892
  0.65411702 -1.74085714  0.51229005 -0.1104018   0.        ]",-0.104970881397,[-0.80209982  0.7964102 ],[-0.32081414  1.50375123],"[[  0.40064164  -1.25988766   0.06118871  -0.0227015 ]
 [  8.19471312 -13.90966874   0.           0.        ]]"
7,[-0.57612729 -0.39633608],-1.30147,"[ 0.84568606  0.62871473  0.71015306 -2.04325573  0.52931498 -0.21125883
  0.60935464 -1.09389856  0.38723762 -0.04119165  0.        ]",-0.0895802974684,[-0.68778634  0.49560273],[-0.33622355  0.27268254],"[[ 0.55016371 -1.4955845   0.06118871 -0.0227015 ]
 [ 6.76228232 -9.67415847  0.          0.        ]]"
8,[-0.57612729 -0.39633608],-1.14751,"[ 0.74704864  0.39896755  0.85909981 -2.03518198  0.5293147  -0.21125874
  0.56358852 -0.89965959  0.27874489  0.01636646  0.        ]",-0.0764866331678,[-0.56498361  0.63115788],[-1.0406287   0.82394925],"[[ 0.67071529 -1.67630864  0.06118871 -0.0227015 ]
 [ 5.29773008 -8.40251663  0.          0.        ]]"
9,[-0.57612729 -0.39633608],-1.06158,"[ 0.68684424  0.23146897  0.93410157 -1.96759378  0.52931441 -0.21125864
  0.43661765 -0.37582552  0.18494344  0.02719952  0.        ]",-0.0657163908389,[-0.10596326  0.41082829],[-0.64690095 -0.40449424],"[[ 0.73590308 -1.80994985  0.06118871 -0.0227015 ]
 [ 1.23454199 -4.97307412  0.          0.        ]]"
